cpp_line	cpp_opcode	cpp_value	cpp_status	cpp_connection	rust_const	notes
1390	SMSG_FORCE_ANIMATIONS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1391	SMSG_FORCE_OBJECT_RELINK	0x264B	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ForceObjectRelink	-
1392	SMSG_FORCE_RANDOM_TRANSMOG_TOAST	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1393	SMSG_FRIEND_STATUS	0x278D	STATUS_NEVER	CONNECTION_TYPE_REALM	FriendStatus	-
1394	SMSG_GAIN_MAW_POWER	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1395	SMSG_GAME_OBJECT_ACTIVATE_ANIM_KIT	0x25C3	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	GameObjectActivateAnimKit	-
1396	SMSG_GAME_OBJECT_BASE	0x282A	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GameObjectBase	-
1397	SMSG_GAME_OBJECT_CLOSE_INTERACTION	0x288C	STATUS_NEVER	CONNECTION_TYPE_REALM	GameObjectCloseInteraction	-
1398	SMSG_GAME_OBJECT_CUSTOM_ANIM	0x25C4	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	GameObjectCustomAnim	-
1399	SMSG_GAME_OBJECT_DESPAWN	0x25C5	STATUS_NEVER	CONNECTION_TYPE_REALM	GameObjectDespawn	-
1400	SMSG_GAME_OBJECT_INTERACTION	0x288B	STATUS_NEVER	CONNECTION_TYPE_REALM	GameObjectInteraction	-
1401	SMSG_GAME_OBJECT_PLAY_SPELL_VISUAL	0x2C48	STATUS_NEVER	CONNECTION_TYPE_REALM	GameObjectPlaySpellVisual	-
1402	SMSG_GAME_OBJECT_PLAY_SPELL_VISUAL_KIT	0x2C47	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GameObjectPlaySpellVisualKit	-
1403	SMSG_GAME_OBJECT_RESET_STATE	0x271E	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GameObjectResetState	-
1404	SMSG_GAME_OBJECT_SET_STATE_LOCAL	0x2806	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	GameObjectSetStateLocal	-
1405	SMSG_GAME_OBJECT_UI_LINK	0x271A	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GameObjectUiLink	-
1406	SMSG_GAME_SPEED_SET	0x2681	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GameSpeedSet	-
1407	SMSG_GAME_TIME_SET	0x270C	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GameTimeSet	-
1408	SMSG_GAME_TIME_UPDATE	0x270B	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GameTimeUpdate	-
1409	SMSG_GARRISON_ACTIVATE_MISSION_BONUS_ABILITY	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1410	SMSG_GARRISON_ADD_EVENT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1411	SMSG_GARRISON_ADD_FOLLOWER_RESULT	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1412	SMSG_GARRISON_ADD_MISSION_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1413	SMSG_GARRISON_ADD_SPEC_GROUPS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1414	SMSG_GARRISON_APPLY_TALENT_SOCKET_DATA_CHANGES	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1415	SMSG_GARRISON_ASSIGN_FOLLOWER_TO_BUILDING_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1416	SMSG_GARRISON_AUTO_TROOP_MIN_LEVEL_UPDATE_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1417	SMSG_GARRISON_BUILDING_ACTIVATED	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1418	SMSG_GARRISON_BUILDING_REMOVED	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1419	SMSG_GARRISON_BUILDING_SET_ACTIVE_SPECIALIZATION_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1420	SMSG_GARRISON_CHANGE_MISSION_START_TIME_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1421	SMSG_GARRISON_CLEAR_COLLECTION	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1422	SMSG_GARRISON_CLEAR_EVENT_LIST	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1423	SMSG_GARRISON_CLEAR_SPEC_GROUPS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1424	SMSG_GARRISON_COLLECTION_REMOVE_ENTRY	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1425	SMSG_GARRISON_COLLECTION_UPDATE_ENTRY	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1426	SMSG_GARRISON_COMPLETE_BUILDING_CONSTRUCTION_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1427	SMSG_GARRISON_COMPLETE_MISSION_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1428	SMSG_GARRISON_CREATE_RESULT	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1429	SMSG_GARRISON_DELETE_MISSION_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1430	SMSG_GARRISON_DELETE_RESULT	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1431	SMSG_GARRISON_FOLLOWER_ACTIVATIONS_SET	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1432	SMSG_GARRISON_FOLLOWER_CHANGED_FLAGS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1433	SMSG_GARRISON_FOLLOWER_CHANGED_ITEM_LEVEL	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1434	SMSG_GARRISON_FOLLOWER_CHANGED_QUALITY	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1435	SMSG_GARRISON_FOLLOWER_CHANGED_XP	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1436	SMSG_GARRISON_FOLLOWER_FATIGUE_CLEARED	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1437	SMSG_GARRISON_GENERATE_FOLLOWERS_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1438	SMSG_GARRISON_GET_CLASS_SPEC_CATEGORY_INFO_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1439	SMSG_GARRISON_GET_RECALL_PORTAL_LAST_USED_TIME_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1440	SMSG_GARRISON_IS_UPGRADEABLE_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1441	SMSG_GARRISON_LEARN_BLUEPRINT_RESULT	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1442	SMSG_GARRISON_LEARN_SPECIALIZATION_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1443	SMSG_GARRISON_LIST_COMPLETED_MISSIONS_CHEAT_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1444	SMSG_GARRISON_LIST_FOLLOWERS_CHEAT_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1445	SMSG_GARRISON_MAP_DATA_RESPONSE	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1446	SMSG_GARRISON_MISSION_BONUS_ROLL_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1447	SMSG_GARRISON_MISSION_REQUEST_REWARD_INFO_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1448	SMSG_GARRISON_MISSION_START_CONDITION_UPDATE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1449	SMSG_GARRISON_OPEN_CRAFTER	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1450	SMSG_GARRISON_OPEN_RECRUITMENT_NPC	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1451	SMSG_GARRISON_PLACE_BUILDING_RESULT	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1452	SMSG_GARRISON_PLOT_PLACED	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1453	SMSG_GARRISON_PLOT_REMOVED	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1454	SMSG_GARRISON_RECRUIT_FOLLOWER_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1455	SMSG_GARRISON_REMOTE_INFO	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1456	SMSG_GARRISON_REMOVE_EVENT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1457	SMSG_GARRISON_REMOVE_FOLLOWER_ABILITY_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1458	SMSG_GARRISON_REMOVE_FOLLOWER_FROM_BUILDING_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1459	SMSG_GARRISON_REMOVE_FOLLOWER_RESULT	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1460	SMSG_GARRISON_RENAME_FOLLOWER_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1461	SMSG_GARRISON_REQUEST_BLUEPRINT_AND_SPECIALIZATION_DATA_RESULT	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1462	SMSG_GARRISON_RESEARCH_TALENT_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1463	SMSG_GARRISON_RESET_TALENT_TREE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1464	SMSG_GARRISON_RESET_TALENT_TREE_SOCKET_DATA	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1465	SMSG_GARRISON_START_MISSION_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1466	SMSG_GARRISON_SWAP_BUILDINGS_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1467	SMSG_GARRISON_SWITCH_TALENT_TREE_BRANCH	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1468	SMSG_GARRISON_TALENT_COMPLETED	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1469	SMSG_GARRISON_TALENT_REMOVED	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1470	SMSG_GARRISON_TALENT_REMOVE_SOCKET_DATA	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1471	SMSG_GARRISON_TALENT_UPDATE_SOCKET_DATA	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1472	SMSG_GARRISON_TALENT_WORLD_QUEST_UNLOCKS_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1473	SMSG_GARRISON_UNLEARN_BLUEPRINT_RESULT	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1474	SMSG_GARRISON_UPDATE_FOLLOWER	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1475	SMSG_GARRISON_UPDATE_GARRISON_MONUMENT_SELECTIONS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1476	SMSG_GARRISON_UPDATE_MISSION_CHEAT_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1477	SMSG_GARRISON_UPGRADE_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1478	SMSG_GARRISON_USE_RECALL_PORTAL_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1479	SMSG_GENERATE_RANDOM_CHARACTER_NAME_RESULT	0x2585	STATUS_NEVER	CONNECTION_TYPE_REALM	GenerateRandomCharacterNameResult	-
1480	SMSG_GENERATE_SSO_TOKEN_RESPONSE	0x281E	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GenerateSsoTokenResponse	-
1481	SMSG_GET_ACCOUNT_CHARACTER_LIST_RESULT	0x2765	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GetAccountCharacterListResult	-
1482	SMSG_GET_GARRISON_INFO_RESULT	0xBADD	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1483	SMSG_GET_LANDING_PAGE_SHIPMENTS_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1484	SMSG_GET_REALM_HIDDEN_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1485	SMSG_GET_REMAINING_GAME_TIME_RESPONSE	0x27DC	STATUS_NEVER	CONNECTION_TYPE_REALM	GetRemainingGameTimeResponse	-
1486	SMSG_GET_SELECTED_TROPHY_ID_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1487	SMSG_GET_SHIPMENTS_OF_TYPE_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1488	SMSG_GET_SHIPMENT_INFO_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1489	SMSG_GET_TROPHY_LIST_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
1490	SMSG_GET_VAS_ACCOUNT_CHARACTER_LIST_RESULT	0x27F1	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GetVasAccountCharacterListResult	-
1491	SMSG_GET_VAS_TRANSFER_TARGET_REALM_LIST_RESULT	0x27F2	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GetVasTransferTargetRealmListResult	-
1492	SMSG_GM_PLAYER_INFO	0x3005	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GmPlayerInfo	-
1493	SMSG_GM_REQUEST_PLAYER_INFO	0x2FFB	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GmRequestPlayerInfo	-
1494	SMSG_GM_TICKET_CASE_STATUS	0x26A3	STATUS_NEVER	CONNECTION_TYPE_REALM	GmTicketCaseStatus	-
1495	SMSG_GM_TICKET_SYSTEM_STATUS	0x26A2	STATUS_NEVER	CONNECTION_TYPE_REALM	GmTicketSystemStatus	-
1496	SMSG_GOD_MODE	0x26FC	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GodMode	-
1497	SMSG_GOSSIP_COMPLETE	0x2A97	STATUS_NEVER	CONNECTION_TYPE_REALM	GossipComplete	-
1498	SMSG_GOSSIP_MESSAGE	0x2A98	STATUS_NEVER	CONNECTION_TYPE_REALM	GossipMessage	-
1499	SMSG_GOSSIP_OPTION_NPC_INTERACTION	0x2AA7	STATUS_NEVER	CONNECTION_TYPE_REALM	GossipOptionNpcInteraction	-
1500	SMSG_GOSSIP_POI	0x2798	STATUS_NEVER	CONNECTION_TYPE_REALM	GossipPoi	-
1501	SMSG_GOSSIP_QUEST_UPDATE	0x2A99	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GossipQuestUpdate	-
1502	SMSG_GOSSIP_REFRESH_OPTIONS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1503	SMSG_GROUP_ACTION_THROTTLED	0x258E	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GroupActionThrottled	-
1504	SMSG_GROUP_AUTO_KICK	0x2795	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GroupAutoKick	-
1505	SMSG_GROUP_DECLINE	0x2791	STATUS_NEVER	CONNECTION_TYPE_REALM	GroupDecline	-
1506	SMSG_GROUP_DESTROYED	0x2794	STATUS_NEVER	CONNECTION_TYPE_REALM	GroupDestroyed	-
1507	SMSG_GROUP_NEW_LEADER	0x262D	STATUS_NEVER	CONNECTION_TYPE_REALM	GroupNewLeader	implemented in wow-packet::packets::party::GroupNewLeader for #NEXT.R8.ENTITIES.905
1508	SMSG_GROUP_REQUEST_DECLINE	0x2792	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GroupRequestDecline	-
1509	SMSG_GROUP_UNINVITE	0x2793	STATUS_NEVER	CONNECTION_TYPE_REALM	GroupUninvite	-
1510	SMSG_GUILD_ACHIEVEMENT_DELETED	0x29C6	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildAchievementDeleted	-
1511	SMSG_GUILD_ACHIEVEMENT_EARNED	0x29C5	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildAchievementEarned	-
1512	SMSG_GUILD_ACHIEVEMENT_MEMBERS	0x29C8	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildAchievementMembers	-
1513	SMSG_GUILD_BANK_LOG_QUERY_RESULTS	0x29E0	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildBankLogQueryResults	-
1514	SMSG_GUILD_BANK_QUERY_RESULTS	0x29DF	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildBankQueryResults	-
1515	SMSG_GUILD_BANK_REMAINING_WITHDRAW_MONEY	0x29E1	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildBankRemainingWithdrawMoney	-
1516	SMSG_GUILD_BANK_TEXT_QUERY_RESULT	0x29E4	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildBankTextQueryResult	-
1517	SMSG_GUILD_CHALLENGE_COMPLETED	0x29D4	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildChallengeCompleted	-
1518	SMSG_GUILD_CHALLENGE_UPDATE	0x29D3	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildChallengeUpdate	-
1519	SMSG_GUILD_CHANGE_NAME_RESULT	0x29DE	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildChangeNameResult	-
1520	SMSG_GUILD_COMMAND_RESULT	0x29BA	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildCommandResult	-
1521	SMSG_GUILD_CRITERIA_DELETED	0x29C7	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildCriteriaDeleted	-
1522	SMSG_GUILD_CRITERIA_UPDATE	0x29C4	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildCriteriaUpdate	-
1523	SMSG_GUILD_EVENT_BANK_CONTENTS_CHANGED	0x29F8	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventBankContentsChanged	-
1524	SMSG_GUILD_EVENT_BANK_MONEY_CHANGED	0x29F7	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventBankMoneyChanged	-
1525	SMSG_GUILD_EVENT_DISBANDED	0x29EE	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventDisbanded	-
1526	SMSG_GUILD_EVENT_LOG_QUERY_RESULTS	0x29E3	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventLogQueryResults	-
1527	SMSG_GUILD_EVENT_MOTD	0x29EF	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventMotd	-
1528	SMSG_GUILD_EVENT_NEW_LEADER	0x29ED	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventNewLeader	-
1529	SMSG_GUILD_EVENT_PLAYER_JOINED	0x29EB	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventPlayerJoined	-
1530	SMSG_GUILD_EVENT_PLAYER_LEFT	0x29EC	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventPlayerLeft	-
1531	SMSG_GUILD_EVENT_PRESENCE_CHANGE	0x29F0	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventPresenceChange	-
1532	SMSG_GUILD_EVENT_RANKS_UPDATED	0x29F1	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventRanksUpdated	-
1533	SMSG_GUILD_EVENT_RANK_CHANGED	0x29F2	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventRankChanged	-
1534	SMSG_GUILD_EVENT_STATUS_CHANGE	0xBADD	STATUS_NEVER	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1535	SMSG_GUILD_EVENT_TAB_ADDED	0x29F3	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventTabAdded	-
1536	SMSG_GUILD_EVENT_TAB_DELETED	0x29F4	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildEventTabDeleted	-
1537	SMSG_GUILD_EVENT_TAB_MODIFIED	0x29F5	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventTabModified	-
1538	SMSG_GUILD_EVENT_TAB_TEXT_CHANGED	0x29F6	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildEventTabTextChanged	-
1539	SMSG_GUILD_FLAGGED_FOR_RENAME	0x29DD	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildFlaggedForRename	-
1540	SMSG_GUILD_HARDCORE_MEMBER_DEATH	0x29BD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildHardcoreMemberDeath	-
1541	SMSG_GUILD_INVITE	0x29CB	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildInvite	-
1542	SMSG_GUILD_INVITE_DECLINED	0x29E9	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildInviteDeclined	-
1543	SMSG_GUILD_INVITE_EXPIRED	0x29EA	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildInviteExpired	-
1544	SMSG_GUILD_ITEM_LOOTED_NOTIFY	0x29D5	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildItemLootedNotify	-
1545	SMSG_GUILD_KNOWN_RECIPES	0x29BF	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildKnownRecipes	-
1546	SMSG_GUILD_MEMBERS_WITH_RECIPE	0x29C0	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildMembersWithRecipe	-
1547	SMSG_GUILD_MEMBER_DAILY_RESET	0x29E5	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildMemberDailyReset	-
1548	SMSG_GUILD_MEMBER_RECIPES	0x29BE	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildMemberRecipes	-
1549	SMSG_GUILD_MEMBER_UPDATE_NOTE	0x29CA	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildMemberUpdateNote	-
1550	SMSG_GUILD_MOVED	0x29DB	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildMoved	-
1551	SMSG_GUILD_MOVE_STARTING	0x29DA	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildMoveStarting	-
1552	SMSG_GUILD_NAME_CHANGED	0x29DC	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildNameChanged	-
1553	SMSG_GUILD_NEWS	0x29C2	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildNews	-
1554	SMSG_GUILD_NEWS_DELETED	0x29C3	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildNewsDeleted	-
1555	SMSG_GUILD_PARTY_STATE	0x29CC	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	GuildPartyState	-
1556	SMSG_GUILD_PERMISSIONS_QUERY_RESULTS	0x29E2	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildPermissionsQueryResults	-
1557	SMSG_GUILD_RANKS	0x29C9	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildRanks	-
1558	SMSG_GUILD_REPUTATION_REACTION_CHANGED	0x29CD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildReputationReactionChanged	-
1559	SMSG_GUILD_RESET	0x29D9	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	GuildReset	-
1560	SMSG_GUILD_REWARD_LIST	0x29C1	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildRewardList	-
1561	SMSG_GUILD_ROSTER	0x29BB	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildRoster	-
1562	SMSG_GUILD_ROSTER_UPDATE	0x29BC	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildRosterUpdate	-
1563	SMSG_GUILD_SEND_RANK_CHANGE	0x29B9	STATUS_NEVER	CONNECTION_TYPE_REALM	GuildSendRankChange	-
1564	SMSG_HEALTH_UPDATE	0x26D1	STATUS_NEVER	CONNECTION_TYPE_REALM	HealthUpdate	-
1565	SMSG_HIGHEST_THREAT_UPDATE	0x26D9	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	HighestThreatUpdate	-
1566	SMSG_HOTFIX_CONNECT	0x2911	STATUS_NEVER	CONNECTION_TYPE_REALM	HotfixConnect	-
1567	SMSG_HOTFIX_MESSAGE	0x2910	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	HotfixMessage	-
