cpp_line	cpp_opcode	cpp_value	cpp_status	cpp_processing	cpp_handler	cpp_handler_file	cpp_handler_line	cpp_owner_doc	rust_const	rust_registered	rust_file	rust_handler	rust_status	rust_processing	notes
798	CMSG_RAF_CLAIM_NEXT_REWARD	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
799	CMSG_RAF_GENERATE_RECRUITMENT_LINK	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
800	CMSG_RAF_UPDATE_RECRUITMENT_INFO	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
801	CMSG_RANDOM_ROLL	0x3657	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRandomRollOpcode	game/Handlers/GroupHandler.cpp	414	handlers.md	RandomRoll	no	-	-	-	-	missing_rust_dispatch
802	CMSG_READY_CHECK_RESPONSE	0x3636	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleReadyCheckResponseOpcode	game/Handlers/GroupHandler.cpp	568	handlers.md	ReadyCheckResponse	no	-	-	-	-	missing_rust_dispatch
803	CMSG_READ_ITEM	0x32C7	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleReadItem	game/Handlers/ItemHandler.cpp	334	handlers.md	ReadItem	no	-	-	-	-	missing_rust_dispatch
804	CMSG_RECLAIM_CORPSE	0x34DB	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleReclaimCorpse	game/Handlers/MiscHandler.cpp	422	handlers.md	ReclaimCorpse	no	-	-	-	-	missing_rust_dispatch
805	CMSG_REMOVE_GLYPH	0x3300	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRemoveGlyphOpcode	game/Handlers/SkillHandler.cpp	100	handlers.md	RemoveGlyph	no	-	-	-	-	missing_rust_dispatch
806	CMSG_REMOVE_NEW_ITEM	0x32DF	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleRemoveNewItem	game/Handlers/ItemHandler.cpp	1206	handlers.md	RemoveNewItem	no	-	-	-	-	missing_rust_dispatch
807	CMSG_REMOVE_RAF_RECRUIT	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
808	CMSG_REORDER_CHARACTERS	0x35EA	STATUS_AUTHED	PROCESS_THREADUNSAFE	HandleReorderCharacters	game/Handlers/CharacterHandler.cpp	2600	handlers.md	ReorderCharacters	no	-	-	-	-	missing_rust_dispatch
809	CMSG_REPAIR_ITEM	0x34EC	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleRepairItemOpcode	game/Handlers/NPCHandler.cpp	545	handlers.md	RepairItem	yes	crates/wow-world/src/handlers/character.rs	handle_repair_item	LoggedIn	Inplace	-
810	CMSG_REPLACE_TROPHY	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
811	CMSG_REPOP_REQUEST	0x3526	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRepopRequest	game/Handlers/MiscHandler.cpp	65	handlers.md	RepopRequest	no	-	-	-	-	missing_rust_dispatch
812	CMSG_REPORT_CLIENT_VARIABLES	0x3707	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	ReportClientVariables	yes	crates/wow-world/src/handlers/misc.rs	handle_report_client_variables	Authed	ThreadUnsafe	cpp_unhandled_null
813	CMSG_REPORT_ENABLED_ADDONS	0x3706	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	ReportEnabledAddons	yes	crates/wow-world/src/handlers/misc.rs	handle_report_enabled_addons	Authed	ThreadUnsafe	cpp_unhandled_null
814	CMSG_REPORT_FROZEN_WHILE_LOADING_MAP	0x36AA	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	ReportFrozenWhileLoadingMap	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
815	CMSG_REPORT_KEYBINDING_EXECUTION_COUNTS	0x3708	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	ReportKeybindingExecutionCounts	yes	crates/wow-world/src/handlers/misc.rs	handle_report_keybinding_execution_counts	Authed	ThreadUnsafe	cpp_unhandled_null
816	CMSG_REPORT_PVP_PLAYER_AFK	0x34F4	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleReportPvPAFK	game/Handlers/BattleGroundHandler.cpp	618	handlers.md	ReportPvpPlayerAfk	no	-	-	-	-	missing_rust_dispatch
817	CMSG_REPORT_SERVER_LAG	0x32FB	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	ReportServerLag	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
818	CMSG_REPORT_STUCK_IN_COMBAT	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
819	CMSG_REQUEST_ACCOUNT_DATA	0x3694	STATUS_AUTHED	PROCESS_THREADUNSAFE	HandleRequestAccountData	game/Handlers/MiscHandler.cpp	725	handlers.md	RequestAccountData	no	-	-	-	-	missing_rust_dispatch
820	CMSG_REQUEST_AREA_POI_UPDATE	0x32DE	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestAreaPoiUpdate	game/Handlers/MiscHandler.cpp	1411	handlers.md	RequestAreaPoiUpdate	no	-	-	-	-	missing_rust_dispatch
821	CMSG_REQUEST_BATTLEFIELD_STATUS	0x35DD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestBattlefieldStatusOpcode	game/Handlers/BattleGroundHandler.cpp	457	handlers.md	RequestBattlefieldStatus	yes	crates/wow-world/src/handlers/misc.rs	handle_request_battlefield_status	LoggedIn	ThreadUnsafe	-
822	CMSG_REQUEST_CEMETERY_LIST	0x3179	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleRequestCemeteryList	game/Handlers/MiscHandler.cpp	367	handlers.md	RequestCemeteryList	yes	crates/wow-world/src/handlers/misc.rs	handle_request_cemetery_list	LoggedIn	Inplace	-
823	CMSG_REQUEST_CHARACTER_GUILD_FOLLOW_INFO	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
824	CMSG_REQUEST_CONQUEST_FORMULA_CONSTANTS	0x32B4	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	RequestConquestFormulaConstants	yes	crates/wow-world/src/handlers/misc.rs	handle_request_conquest_formula_constants	LoggedIn	Inplace	cpp_unhandled_null,cpp_unhandled_registered_in_rust
825	CMSG_REQUEST_COVENANT_CALLINGS	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
826	CMSG_REQUEST_CROWD_CONTROL_SPELL	0x352A	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestCrowdControlSpell	game/Handlers/GroupHandler.cpp	769	handlers.md	RequestCrowdControlSpell	no	-	-	-	-	missing_rust_dispatch
827	CMSG_REQUEST_FORCED_REACTIONS	0x3205	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestForcedReactionsOpcode	game/Handlers/CharacterHandler.cpp	1495	handlers.md	RequestForcedReactions	yes	crates/wow-world/src/handlers/misc.rs	handle_request_forced_reactions	LoggedIn	ThreadUnsafe	-
828	CMSG_REQUEST_GARRISON_TALENT_WORLD_QUEST_UNLOCKS	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
829	CMSG_REQUEST_GUILD_PARTY_STATE	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleGuildRequestPartyState	game/Handlers/GuildHandler.cpp	529	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
830	CMSG_REQUEST_GUILD_REWARDS_LIST	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestGuildRewardsList	game/Handlers/GuildHandler.cpp	549	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
831	CMSG_REQUEST_LATEST_SPLASH_SCREEN	0xBADD	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleRequestLatestSplashScreen	game/Handlers/MiscHandler.cpp	1305	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
832	CMSG_REQUEST_HONOR_STATS	0x317E	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestHonorStats	game/Handlers/MiscHandler.cpp	1331	handlers.md	RequestHonorStats	no	-	-	-	-	missing_rust_dispatch
833	CMSG_REQUEST_LFG_LIST_BLACKLIST	0x32A4	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestLfgListBlacklist	game/Handlers/LFGHandler.cpp	595	handlers.md	RequestLfgListBlacklist	yes	crates/wow-world/src/handlers/misc.rs	handle_request_lfg_list_blacklist	LoggedIn	ThreadUnsafe	-
834	CMSG_REQUEST_MYTHIC_PLUS_AFFIXES	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
835	CMSG_REQUEST_MYTHIC_PLUS_SEASON_DATA	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
836	CMSG_REQUEST_PARTY_JOIN_UPDATES	0x35F8	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestPartyJoinUpdates	game/Handlers/GroupHandler.cpp	471	handlers.md	RequestPartyJoinUpdates	no	-	-	-	-	missing_rust_dispatch
837	CMSG_REQUEST_PARTY_MEMBER_STATS	0x3656	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestPartyMemberStatsOpcode	game/Handlers/GroupHandler.cpp	578	handlers.md	RequestPartyMemberStats	no	-	-	-	-	missing_rust_dispatch
838	CMSG_REQUEST_PET_INFO	0x3490	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestPetInfo	game/Handlers/PetHandler.cpp	791	handlers.md	RequestPetInfo	no	-	-	-	-	missing_rust_dispatch
839	CMSG_REQUEST_PLAYED_TIME	0x327A	STATUS_LOGGEDIN	PROCESS_INPLACE	HandlePlayedTime	game/Handlers/MiscHandler.cpp	802	handlers.md	RequestPlayedTime	yes	crates/wow-world/src/handlers/character.rs	handle_request_played_time	LoggedIn	Inplace	-
840	CMSG_REQUEST_PVP_REWARDS	0x3196	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleRequestPvpReward	game/Handlers/BattleGroundHandler.cpp	654	handlers.md	RequestPvpRewards	yes	crates/wow-world/src/handlers/misc.rs	handle_request_pvp_rewards	LoggedIn	Inplace	-
841	CMSG_REQUEST_RAID_INFO	0x36D2	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestRaidInfoOpcode	game/Handlers/GroupHandler.cpp	594	handlers.md	RequestRaidInfo	yes	crates/wow-world/src/handlers/misc.rs	handle_request_raid_info	LoggedIn	ThreadUnsafe	-
842	CMSG_REQUEST_RATED_PVP_INFO	0x35E4	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestRatedPvpInfo	game/Handlers/BattleGroundHandler.cpp	632	handlers.md	RequestRatedPvpInfo	yes	crates/wow-world/src/handlers/misc.rs	handle_request_rated_pvp_info	LoggedIn	ThreadUnsafe	-
843	CMSG_REQUEST_REALM_GUILD_MASTER_INFO	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
844	CMSG_REQUEST_SCHEDULED_PVP_INFO	0x3197	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestScheduledPvpInfo	game/Handlers/MiscHandler.cpp	1350	handlers.md	RequestScheduledPvpInfo	no	-	-	-	-	missing_rust_dispatch
845	CMSG_REQUEST_STABLED_PETS	0x3491	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestStabledPets	game/Handlers/NPCHandler.cpp	406	handlers.md	RequestStabledPets	yes	crates/wow-world/src/handlers/character.rs	handle_request_stabled_pets	LoggedIn	ThreadUnsafe	-
846	CMSG_REQUEST_VEHICLE_EXIT	0x3237	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleRequestVehicleExit	game/Handlers/VehicleHandler.cpp	177	handlers.md	RequestVehicleExit	yes	crates/wow-world/src/handlers/vehicle.rs	handle_request_vehicle_exit	LoggedIn	Inplace	-
847	CMSG_REQUEST_VEHICLE_NEXT_SEAT	0x3239	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleRequestVehicleNextSeat	game/Handlers/VehicleHandler.cpp	56	handlers.md	RequestVehicleNextSeat	yes	crates/wow-world/src/handlers/vehicle.rs	handle_request_vehicle_next_seat	LoggedIn	Inplace	-
848	CMSG_REQUEST_VEHICLE_PREV_SEAT	0x3238	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleRequestVehiclePrevSeat	game/Handlers/VehicleHandler.cpp	39	handlers.md	RequestVehiclePrevSeat	yes	crates/wow-world/src/handlers/vehicle.rs	handle_request_vehicle_prev_seat	LoggedIn	Inplace	-
849	CMSG_REQUEST_VEHICLE_SWITCH_SEAT	0x323A	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleRequestVehicleSwitchSeat	game/Handlers/VehicleHandler.cpp	102	handlers.md	RequestVehicleSwitchSeat	yes	crates/wow-world/src/handlers/vehicle.rs	handle_request_vehicle_switch_seat	LoggedIn	Inplace	-
850	CMSG_REQUEST_WEEKLY_REWARDS	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
851	CMSG_REQUEST_WORLD_QUEST_UPDATE	0x32DD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRequestWorldQuestUpdate	game/Handlers/QuestHandler.cpp	780	handlers.md	RequestWorldQuestUpdate	yes	crates/wow-world/src/handlers/quest.rs	handle_request_world_quest_update	LoggedIn	ThreadUnsafe	represented_empty_response_next_r8_entities_592
852	CMSG_RESET_CHALLENGE_MODE	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
853	CMSG_RESET_CHALLENGE_MODE_CHEAT	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
854	CMSG_RESET_INSTANCES	0x366A	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleResetInstancesOpcode	game/Handlers/MiscHandler.cpp	896	handlers.md	ResetInstances	yes	crates/wow-world/src/handlers/misc.rs	handle_reset_instances	LoggedIn	ThreadUnsafe	-
855	CMSG_RESURRECT_RESPONSE	0x3685	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleResurrectResponse	game/Handlers/MiscHandler.cpp	453	handlers.md	ResurrectResponse	no	-	-	-	-	missing_rust_dispatch
856	CMSG_REVERT_MONUMENT_APPEARANCE	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
857	CMSG_RIDE_VEHICLE_INTERACT	0x323B	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleRideVehicleInteract	game/Handlers/VehicleHandler.cpp	124	handlers.md	RideVehicleInteract	yes	crates/wow-world/src/handlers/vehicle.rs	handle_ride_vehicle_interact	LoggedIn	ThreadUnsafe	-
858	CMSG_RPE_RESET_CHARACTER	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
859	CMSG_SAVE_CUF_PROFILES	0x318E	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleSaveCUFProfiles	game/Handlers/MiscHandler.cpp	1238	handlers.md	SaveCufProfiles	yes	crates/wow-world/src/handlers/misc.rs	handle_save_cuf_profiles	LoggedIn	Inplace	-
860	CMSG_SAVE_ACCOUNT_DATA_EXPORT	0x3751	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	SaveAccountDataExport	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
861	CMSG_SAVE_EQUIPMENT_SET	0x3509	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleEquipmentSetSave	game/Handlers/CharacterHandler.cpp	1874	handlers.md	SaveEquipmentSet	no	-	-	-	-	missing_rust_dispatch
862	CMSG_SAVE_GUILD_EMBLEM	0x32A8	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSaveGuildEmblem	game/Handlers/GuildHandler.cpp	188	handlers.md	SaveGuildEmblem	no	-	-	-	-	missing_rust_dispatch
863	CMSG_SAVE_PERSONAL_EMBLEM	0xBADD	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleSavePersonalEmblem	game/Handlers/CharacterHandler.cpp	2756	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
864	CMSG_SCENE_PLAYBACK_CANCELED	0x3220	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleScenePlaybackCanceled	game/Handlers/SceneHandler.cpp	38	handlers.md	ScenePlaybackCanceled	no	-	-	-	-	missing_rust_dispatch
865	CMSG_SCENE_PLAYBACK_COMPLETE	0x321F	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleScenePlaybackComplete	game/Handlers/SceneHandler.cpp	31	handlers.md	ScenePlaybackComplete	no	-	-	-	-	missing_rust_dispatch
866	CMSG_SCENE_TRIGGER_EVENT	0x3221	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSceneTriggerEvent	game/Handlers/SceneHandler.cpp	24	handlers.md	SceneTriggerEvent	no	-	-	-	-	missing_rust_dispatch
867	CMSG_SELF_RES	0x3531	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSelfResOpcode	game/Handlers/SpellHandler.cpp	416	handlers.md	SelfRes	no	-	-	-	-	missing_rust_dispatch
868	CMSG_SELL_ALL_JUNK_ITEMS	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
869	CMSG_SELL_ITEM	0x34A2	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleSellItemOpcode	game/Handlers/ItemHandler.cpp	365	handlers.md	SellItem	yes	crates/wow-world/src/handlers/character.rs	handle_sell_item	LoggedIn	Inplace	-
870	CMSG_SEND_CHARACTER_CLUB_INVITATION	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
871	CMSG_SEND_CONTACT_LIST	0x36D7	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleContactListOpcode	game/Handlers/SocialHandler.cpp	33	handlers.md	SendContactList	yes	crates/wow-world/src/handlers/social.rs	handle_send_contact_list	LoggedIn	ThreadUnsafe	-
872	CMSG_SEND_MAIL	0x35FB	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSendMail	game/Handlers/MailHandler.cpp	64	handlers.md	SendMail	no	-	-	-	-	missing_rust_dispatch
873	CMSG_SEND_PING_UNIT	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSendPingUnit	game/Handlers/GroupHandler.cpp	686	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
874	CMSG_SEND_PING_WORLD_POINT	0xBADD	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSendPingWorldPoint	game/Handlers/GroupHandler.cpp	713	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
875	CMSG_SEND_TEXT_EMOTE	0x3488	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleTextEmoteOpcode	game/Handlers/ChatHandler.cpp	674	handlers.md	SendTextEmote	yes	crates/wow-world/src/handlers/chat.rs	handle_text_emote	LoggedIn	Inplace	-
876	CMSG_SERVER_TIME_OFFSET_REQUEST	0x369C	STATUS_AUTHED	PROCESS_INPLACE	HandleServerTimeOffsetRequest	game/Handlers/MiscHandler.cpp	1185	handlers.md	ServerTimeOffsetRequest	yes	crates/wow-world/src/handlers/character.rs	handle_server_time_offset_request	Authed	Inplace	-
877	CMSG_SET_ACHIEVEMENTS_HIDDEN	0xBADD	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleSetAchievementsHidden	game/Handlers/InspectHandler.cpp	104	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
878	CMSG_SET_ACTION_BAR_TOGGLES	0x3532	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSetActionBarToggles	game/Handlers/MiscHandler.cpp	790	handlers.md	SetActionBarToggles	yes	crates/wow-world/src/handlers/misc.rs	handle_set_action_bar_toggles	LoggedIn	ThreadUnsafe	-
879	CMSG_SET_ACTION_BUTTON	0x355D	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSetActionButtonOpcode	game/Handlers/MiscHandler.cpp	755	handlers.md	SetActionButton	no	-	-	-	-	missing_rust_dispatch
880	CMSG_SET_ACTIVE_MOVER	0x3A3C	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSetActiveMoverOpcode	game/Handlers/MovementHandler.cpp	543	handlers.md	SetActiveMover	yes	crates/wow-world/src/handlers/movement.rs	handle_set_active_mover	LoggedIn	ThreadUnsafe	-
881	CMSG_SET_ADVANCED_COMBAT_LOGGING	0x32B5	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleSetAdvancedCombatLogging	game/Handlers/MiscHandler.cpp	1265	handlers.md	SetAdvancedCombatLogging	no	-	-	-	-	missing_rust_dispatch
882	CMSG_SET_AMMO	0x355E	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSetAmmoOpcode	game/Handlers/MiscHandler.cpp	1406	handlers.md	SetAmmo	no	-	-	-	-	missing_rust_dispatch
883	CMSG_SET_ASSISTANT_LEADER	0x3652	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSetAssistantLeaderOpcode	game/Handlers/GroupHandler.cpp	514	handlers.md	SetAssistantLeader	no	-	-	-	-	missing_rust_dispatch
884	CMSG_SET_BACKPACK_AUTOSORT_DISABLED	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
885	CMSG_SET_BACKPACK_SELL_JUNK_DISABLED	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
886	CMSG_SET_BANK_AUTOSORT_DISABLED	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
887	CMSG_SET_CONTACT_NOTES	0x36DA	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSetContactNotesOpcode	game/Handlers/SocialHandler.cpp	172	handlers.md	SetContactNotes	no	-	-	-	-	missing_rust_dispatch
888	CMSG_SET_CURRENCY_FLAGS	0x316C	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleSetCurrencyFlags	game/Handlers/MiscHandler.cpp	1157	handlers.md	SetCurrencyFlags	no	-	-	-	-	missing_rust_dispatch
889	CMSG_SET_DIFFICULTY_ID	0x3222	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSetDifficultyId	game/Handlers/MiscHandler.cpp	1046	handlers.md	SetDifficultyId	no	-	-	-	-	missing_rust_dispatch
890	CMSG_SET_DUNGEON_DIFFICULTY	0x3684	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSetDungeonDifficultyOpcode	game/Handlers/MiscHandler.cpp	916	handlers.md	SetDungeonDifficulty	no	-	-	-	-	missing_rust_dispatch
891	CMSG_SET_EMPOWER_MIN_HOLD_STAGE_PERCENT	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
892	CMSG_SET_EVERYONE_IS_ASSISTANT	0x361A	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSetEveryoneIsAssistant	game/Handlers/GroupHandler.cpp	629	handlers.md	SetEveryoneIsAssistant	no	-	-	-	-	missing_rust_dispatch
893	CMSG_SET_EXCLUDED_CHAT_CENSOR_SOURCES	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
894	CMSG_SET_FACTION_AT_WAR	0x34DE	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSetFactionAtWar	game/Handlers/CharacterHandler.cpp	1444	handlers.md	SetFactionAtWar	no	-	-	-	-	missing_rust_dispatch
895	CMSG_SET_FACTION_INACTIVE	0x34E0	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSetFactionInactiveOpcode	game/Handlers/CharacterHandler.cpp	1490	handlers.md	SetFactionInactive	no	-	-	-	-	missing_rust_dispatch
896	CMSG_SET_FACTION_NOT_AT_WAR	0x34DF	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSetFactionNotAtWar	game/Handlers/CharacterHandler.cpp	1449	handlers.md	SetFactionNotAtWar	no	-	-	-	-	missing_rust_dispatch
897	CMSG_SET_GAME_EVENT_DEBUG_VIEW_STATE	0x31B9	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleSetGameEventDebugViewState	game/Handlers/MiscHandler.cpp	1437	handlers.md	SetGameEventDebugViewState	no	-	-	-	-	missing_rust_dispatch
