family	subfamily	kind	symbol	cxx_ref	rust_status
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_thorim	src/server/scripts/Northrend/northrend_script_loader.cpp:123	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_yogg_saron	src/server/scripts/Northrend/northrend_script_loader.cpp:124	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_algalon_the_observer	src/server/scripts/Northrend/northrend_script_loader.cpp:125	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_ulduar	src/server/scripts/Northrend/northrend_script_loader.cpp:126	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_ulduar	src/server/scripts/Northrend/northrend_script_loader.cpp:127	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_keleseth	src/server/scripts/Northrend/northrend_script_loader.cpp:129	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_skarvald_dalronn	src/server/scripts/Northrend/northrend_script_loader.cpp:130	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_ingvar_the_plunderer	src/server/scripts/Northrend/northrend_script_loader.cpp:131	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_utgarde_keep	src/server/scripts/Northrend/northrend_script_loader.cpp:132	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_utgarde_keep	src/server/scripts/Northrend/northrend_script_loader.cpp:133	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_svala	src/server/scripts/Northrend/northrend_script_loader.cpp:135	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_palehoof	src/server/scripts/Northrend/northrend_script_loader.cpp:136	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_skadi	src/server/scripts/Northrend/northrend_script_loader.cpp:137	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_ymiron	src/server/scripts/Northrend/northrend_script_loader.cpp:138	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_utgarde_pinnacle	src/server/scripts/Northrend/northrend_script_loader.cpp:139	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_utgarde_pinnacle	src/server/scripts/Northrend/northrend_script_loader.cpp:140	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_archavon	src/server/scripts/Northrend/northrend_script_loader.cpp:142	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_emalon	src/server/scripts/Northrend/northrend_script_loader.cpp:143	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_koralon	src/server/scripts/Northrend/northrend_script_loader.cpp:144	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_toravon	src/server/scripts/Northrend/northrend_script_loader.cpp:145	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_vault_of_archavon	src/server/scripts/Northrend/northrend_script_loader.cpp:146	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_cyanigosa	src/server/scripts/Northrend/northrend_script_loader.cpp:148	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_erekem	src/server/scripts/Northrend/northrend_script_loader.cpp:149	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_ichoron	src/server/scripts/Northrend/northrend_script_loader.cpp:150	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_lavanthor	src/server/scripts/Northrend/northrend_script_loader.cpp:151	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_moragg	src/server/scripts/Northrend/northrend_script_loader.cpp:152	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_xevozz	src/server/scripts/Northrend/northrend_script_loader.cpp:153	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_zuramat	src/server/scripts/Northrend/northrend_script_loader.cpp:154	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_violet_hold	src/server/scripts/Northrend/northrend_script_loader.cpp:155	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_violet_hold	src/server/scripts/Northrend/northrend_script_loader.cpp:156	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_forge_of_souls	src/server/scripts/Northrend/northrend_script_loader.cpp:158	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_forge_of_souls	src/server/scripts/Northrend/northrend_script_loader.cpp:159	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_bronjahm	src/server/scripts/Northrend/northrend_script_loader.cpp:160	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_devourer_of_souls	src/server/scripts/Northrend/northrend_script_loader.cpp:161	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_pit_of_saron	src/server/scripts/Northrend/northrend_script_loader.cpp:163	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_pit_of_saron	src/server/scripts/Northrend/northrend_script_loader.cpp:164	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_garfrost	src/server/scripts/Northrend/northrend_script_loader.cpp:165	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_ick	src/server/scripts/Northrend/northrend_script_loader.cpp:166	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_tyrannus	src/server/scripts/Northrend/northrend_script_loader.cpp:167	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_halls_of_reflection	src/server/scripts/Northrend/northrend_script_loader.cpp:169	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_halls_of_reflection	src/server/scripts/Northrend/northrend_script_loader.cpp:170	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_falric	src/server/scripts/Northrend/northrend_script_loader.cpp:171	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_marwyn	src/server/scripts/Northrend/northrend_script_loader.cpp:172	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_lord_marrowgar	src/server/scripts/Northrend/northrend_script_loader.cpp:174	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_lady_deathwhisper	src/server/scripts/Northrend/northrend_script_loader.cpp:175	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_icecrown_gunship_battle	src/server/scripts/Northrend/northrend_script_loader.cpp:176	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_deathbringer_saurfang	src/server/scripts/Northrend/northrend_script_loader.cpp:177	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_festergut	src/server/scripts/Northrend/northrend_script_loader.cpp:178	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_rotface	src/server/scripts/Northrend/northrend_script_loader.cpp:179	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_professor_putricide	src/server/scripts/Northrend/northrend_script_loader.cpp:180	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_blood_prince_council	src/server/scripts/Northrend/northrend_script_loader.cpp:181	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_blood_queen_lana_thel	src/server/scripts/Northrend/northrend_script_loader.cpp:182	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_sister_svalna	src/server/scripts/Northrend/northrend_script_loader.cpp:183	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_valithria_dreamwalker	src/server/scripts/Northrend/northrend_script_loader.cpp:184	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_sindragosa	src/server/scripts/Northrend/northrend_script_loader.cpp:185	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_the_lich_king	src/server/scripts/Northrend/northrend_script_loader.cpp:186	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_icecrown_citadel_teleport	src/server/scripts/Northrend/northrend_script_loader.cpp:187	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_icecrown_citadel	src/server/scripts/Northrend/northrend_script_loader.cpp:188	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_icecrown_citadel	src/server/scripts/Northrend/northrend_script_loader.cpp:189	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_ruby_sanctum	src/server/scripts/Northrend/northrend_script_loader.cpp:191	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_ruby_sanctum	src/server/scripts/Northrend/northrend_script_loader.cpp:192	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_baltharus_the_warborn	src/server/scripts/Northrend/northrend_script_loader.cpp:193	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_saviana_ragefire	src/server/scripts/Northrend/northrend_script_loader.cpp:194	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_general_zarithrian	src/server/scripts/Northrend/northrend_script_loader.cpp:195	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_halion	src/server/scripts/Northrend/northrend_script_loader.cpp:196	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_isle_of_conquest	src/server/scripts/Northrend/northrend_script_loader.cpp:198	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_ioc_horde_alliance	src/server/scripts/Northrend/northrend_script_loader.cpp:199	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_slad_ran	src/server/scripts/Northrend/northrend_script_loader.cpp:20	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_dalaran	src/server/scripts/Northrend/northrend_script_loader.cpp:200	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_borean_tundra	src/server/scripts/Northrend/northrend_script_loader.cpp:202	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_dragonblight	src/server/scripts/Northrend/northrend_script_loader.cpp:203	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_grizzly_hills	src/server/scripts/Northrend/northrend_script_loader.cpp:204	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_howling_fjord	src/server/scripts/Northrend/northrend_script_loader.cpp:205	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_icecrown	src/server/scripts/Northrend/northrend_script_loader.cpp:206	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_sholazar_basin	src/server/scripts/Northrend/northrend_script_loader.cpp:207	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_storm_peaks	src/server/scripts/Northrend/northrend_script_loader.cpp:208	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_wintergrasp	src/server/scripts/Northrend/northrend_script_loader.cpp:209	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_moorabi	src/server/scripts/Northrend/northrend_script_loader.cpp:21	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_zuldrak	src/server/scripts/Northrend/northrend_script_loader.cpp:210	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_crystalsong_forest	src/server/scripts/Northrend/northrend_script_loader.cpp:211	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_drakkari_colossus	src/server/scripts/Northrend/northrend_script_loader.cpp:22	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_gal_darah	src/server/scripts/Northrend/northrend_script_loader.cpp:23	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_eck	src/server/scripts/Northrend/northrend_script_loader.cpp:24	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_gundrak	src/server/scripts/Northrend/northrend_script_loader.cpp:25	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_krik_thir	src/server/scripts/Northrend/northrend_script_loader.cpp:27	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_hadronox	src/server/scripts/Northrend/northrend_script_loader.cpp:28	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_anub_arak	src/server/scripts/Northrend/northrend_script_loader.cpp:29	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_azjol_nerub	src/server/scripts/Northrend/northrend_script_loader.cpp:30	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_elder_nadox	src/server/scripts/Northrend/northrend_script_loader.cpp:32	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_taldaram	src/server/scripts/Northrend/northrend_script_loader.cpp:33	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_amanitar	src/server/scripts/Northrend/northrend_script_loader.cpp:34	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_jedoga_shadowseeker	src/server/scripts/Northrend/northrend_script_loader.cpp:35	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_volazj	src/server/scripts/Northrend/northrend_script_loader.cpp:36	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_ahnkahet	src/server/scripts/Northrend/northrend_script_loader.cpp:37	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_ahnkahet	src/server/scripts/Northrend/northrend_script_loader.cpp:38	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_trollgore	src/server/scripts/Northrend/northrend_script_loader.cpp:40	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_novos	src/server/scripts/Northrend/northrend_script_loader.cpp:41	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_king_dred	src/server/scripts/Northrend/northrend_script_loader.cpp:42	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_tharon_ja	src/server/scripts/Northrend/northrend_script_loader.cpp:43	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_drak_tharon_keep	src/server/scripts/Northrend/northrend_script_loader.cpp:44	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_drak_tharon_keep	src/server/scripts/Northrend/northrend_script_loader.cpp:45	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_argent_challenge	src/server/scripts/Northrend/northrend_script_loader.cpp:47	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_black_knight	src/server/scripts/Northrend/northrend_script_loader.cpp:48	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_grand_champions	src/server/scripts/Northrend/northrend_script_loader.cpp:49	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_trial_of_the_champion	src/server/scripts/Northrend/northrend_script_loader.cpp:50	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_trial_of_the_champion	src/server/scripts/Northrend/northrend_script_loader.cpp:51	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_anubarak_trial	src/server/scripts/Northrend/northrend_script_loader.cpp:53	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_faction_champions	src/server/scripts/Northrend/northrend_script_loader.cpp:54	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_jaraxxus	src/server/scripts/Northrend/northrend_script_loader.cpp:55	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_northrend_beasts	src/server/scripts/Northrend/northrend_script_loader.cpp:56	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_twin_valkyr	src/server/scripts/Northrend/northrend_script_loader.cpp:57	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_trial_of_the_crusader	src/server/scripts/Northrend/northrend_script_loader.cpp:58	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_trial_of_the_crusader	src/server/scripts/Northrend/northrend_script_loader.cpp:59	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_anubrekhan	src/server/scripts/Northrend/northrend_script_loader.cpp:61	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_maexxna	src/server/scripts/Northrend/northrend_script_loader.cpp:62	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_patchwerk	src/server/scripts/Northrend/northrend_script_loader.cpp:63	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_grobbulus	src/server/scripts/Northrend/northrend_script_loader.cpp:64	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_razuvious	src/server/scripts/Northrend/northrend_script_loader.cpp:65	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_kelthuzad	src/server/scripts/Northrend/northrend_script_loader.cpp:66	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_loatheb	src/server/scripts/Northrend/northrend_script_loader.cpp:67	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_noth	src/server/scripts/Northrend/northrend_script_loader.cpp:68	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_gluth	src/server/scripts/Northrend/northrend_script_loader.cpp:69	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_sapphiron	src/server/scripts/Northrend/northrend_script_loader.cpp:70	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_four_horsemen	src/server/scripts/Northrend/northrend_script_loader.cpp:71	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_faerlina	src/server/scripts/Northrend/northrend_script_loader.cpp:72	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_heigan	src/server/scripts/Northrend/northrend_script_loader.cpp:73	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_gothik	src/server/scripts/Northrend/northrend_script_loader.cpp:74	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_thaddius	src/server/scripts/Northrend/northrend_script_loader.cpp:75	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_naxxramas	src/server/scripts/Northrend/northrend_script_loader.cpp:76	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_naxxramas	src/server/scripts/Northrend/northrend_script_loader.cpp:77	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_nexus_commanders	src/server/scripts/Northrend/northrend_script_loader.cpp:79	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_magus_telestra	src/server/scripts/Northrend/northrend_script_loader.cpp:80	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_anomalus	src/server/scripts/Northrend/northrend_script_loader.cpp:81	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_ormorok	src/server/scripts/Northrend/northrend_script_loader.cpp:82	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_keristrasza	src/server/scripts/Northrend/northrend_script_loader.cpp:83	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_nexus	src/server/scripts/Northrend/northrend_script_loader.cpp:84	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_drakos	src/server/scripts/Northrend/northrend_script_loader.cpp:86	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_urom	src/server/scripts/Northrend/northrend_script_loader.cpp:87	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_varos	src/server/scripts/Northrend/northrend_script_loader.cpp:88	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_eregos	src/server/scripts/Northrend/northrend_script_loader.cpp:89	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_oculus	src/server/scripts/Northrend/northrend_script_loader.cpp:90	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_oculus	src/server/scripts/Northrend/northrend_script_loader.cpp:91	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_malygos	src/server/scripts/Northrend/northrend_script_loader.cpp:93	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_eye_of_eternity	src/server/scripts/Northrend/northrend_script_loader.cpp:94	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_boss_sartharion	src/server/scripts/Northrend/northrend_script_loader.cpp:96	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_obsidian_sanctum	src/server/scripts/Northrend/northrend_script_loader.cpp:97	missing
Northrend	northrend_script_loader.cpp	AddSC_definition	AddSC_instance_obsidian_sanctum	src/server/scripts/Northrend/northrend_script_loader.cpp:98	missing
Northrend	zone_borean_tundra.cpp	AddSC_definition	AddSC_borean_tundra	src/server/scripts/Northrend/zone_borean_tundra.cpp:1694	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_arcane_chains_character_force_cast	src/server/scripts/Northrend/zone_borean_tundra.cpp:1699	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_red_dragonblood	src/server/scripts/Northrend/zone_borean_tundra.cpp:1702	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_windsoul_totem_aura	src/server/scripts/Northrend/zone_borean_tundra.cpp:1709	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_q11719_bloodspore_ruination_45997	src/server/scripts/Northrend/zone_borean_tundra.cpp:1710	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_q11653_shortening_blaster	src/server/scripts/Northrend/zone_borean_tundra.cpp:1712	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_borean_tundra_nerubar_web_random_unit_not_on_quest	src/server/scripts/Northrend/zone_borean_tundra.cpp:1713	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_borean_tundra_nerubar_web_random_unit_not_on_quest_dummy	src/server/scripts/Northrend/zone_borean_tundra.cpp:1714	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_borean_tundra_nerubar_web_random_unit_on_quest_dummy	src/server/scripts/Northrend/zone_borean_tundra.cpp:1715	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_borean_tundra_dispel_freed_soldier_debuff	src/server/scripts/Northrend/zone_borean_tundra.cpp:1716	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_borean_tundra_deliver_kodo	src/server/scripts/Northrend/zone_borean_tundra.cpp:1717	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_borean_tundra_kodo_delivered	src/server/scripts/Northrend/zone_borean_tundra.cpp:1718	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_borean_tundra_neural_needle	src/server/scripts/Northrend/zone_borean_tundra.cpp:1719	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_borean_tundra_prototype_neural_needle	src/server/scripts/Northrend/zone_borean_tundra.cpp:1720	missing
Northrend	zone_borean_tundra.cpp	RegisterSpellScript	spell_borean_tundra_arcane_prisoner_rescue	src/server/scripts/Northrend/zone_borean_tundra.cpp:1721	missing
Northrend	zone_dalaran.cpp	AddSC_definition	AddSC_dalaran	src/server/scripts/Northrend/zone_dalaran.cpp:255	missing
Northrend	zone_dragonblight.cpp	AddSC_definition	AddSC_dragonblight	src/server/scripts/Northrend/zone_dragonblight.cpp:957	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_q12096_q12092_dummy	src/server/scripts/Northrend/zone_dragonblight.cpp:961	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_q12096_q12092_bark	src/server/scripts/Northrend/zone_dragonblight.cpp:962	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_dragonblight_warsong_battle_standard	src/server/scripts/Northrend/zone_dragonblight.cpp:964	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_dragonblight_moti_mirror_image_script_effect	src/server/scripts/Northrend/zone_dragonblight.cpp:965	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_dragonblight_moti_hourglass_cast_see_invis_on_master	src/server/scripts/Northrend/zone_dragonblight.cpp:966	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_dragonblight_call_out_injured_soldier	src/server/scripts/Northrend/zone_dragonblight.cpp:967	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_dragonblight_high_executor_branding_iron	src/server/scripts/Northrend/zone_dragonblight.cpp:968	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_dragonblight_cancel_banshees_magic_mirror	src/server/scripts/Northrend/zone_dragonblight.cpp:969	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_dragonblight_scarlet_raven_priest_image_master	src/server/scripts/Northrend/zone_dragonblight.cpp:970	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_dragonblight_cancel_scarlet_raven_priest_image	src/server/scripts/Northrend/zone_dragonblight.cpp:971	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_dragonblight_bombard_the_ballistae_fx_master	src/server/scripts/Northrend/zone_dragonblight.cpp:972	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_dragonblight_surge_needle_teleporter	src/server/scripts/Northrend/zone_dragonblight.cpp:973	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_dragonblight_fill_blood_unholy_frost_gem	src/server/scripts/Northrend/zone_dragonblight.cpp:974	missing
Northrend	zone_dragonblight.cpp	RegisterSpellScript	spell_dragonblight_corrosive_spit	src/server/scripts/Northrend/zone_dragonblight.cpp:975	missing
Northrend	zone_grizzly_hills.cpp	AddSC_definition	AddSC_grizzly_hills	src/server/scripts/Northrend/zone_grizzly_hills.cpp:934	missing
Northrend	zone_grizzly_hills.cpp	RegisterSpellScript	spell_shredder_delivery	src/server/scripts/Northrend/zone_grizzly_hills.cpp:945	missing
Northrend	zone_grizzly_hills.cpp	RegisterSpellScript	spell_infected_worgen_bite	src/server/scripts/Northrend/zone_grizzly_hills.cpp:946	missing
Northrend	zone_grizzly_hills.cpp	RegisterSpellScript	spell_z_check	src/server/scripts/Northrend/zone_grizzly_hills.cpp:948	missing
Northrend	zone_grizzly_hills.cpp	RegisterSpellScript	spell_warhead_detonate	src/server/scripts/Northrend/zone_grizzly_hills.cpp:949	missing
Northrend	zone_grizzly_hills.cpp	RegisterSpellScript	spell_vehicle_warhead_fuse	src/server/scripts/Northrend/zone_grizzly_hills.cpp:950	missing
Northrend	zone_grizzly_hills.cpp	RegisterSpellScript	spell_warhead_fuse	src/server/scripts/Northrend/zone_grizzly_hills.cpp:951	missing
Northrend	zone_howling_fjord.cpp	AddSC_definition	AddSC_howling_fjord	src/server/scripts/Northrend/zone_howling_fjord.cpp:537	missing
Northrend	zone_howling_fjord.cpp	RegisterSpellScript	spell_fjord_mindless_abomination_ping_master	src/server/scripts/Northrend/zone_howling_fjord.cpp:541	missing
Northrend	zone_howling_fjord.cpp	RegisterSpellScript	spell_fjord_mindless_abomination_explosion_fx_master	src/server/scripts/Northrend/zone_howling_fjord.cpp:542	missing
Northrend	zone_howling_fjord.cpp	RegisterSpellScript	spell_fjord_rivenwood_captives_not_on_quest	src/server/scripts/Northrend/zone_howling_fjord.cpp:543	missing
Northrend	zone_howling_fjord.cpp	RegisterSpellScript	spell_fjord_rivenwood_captives_on_quest	src/server/scripts/Northrend/zone_howling_fjord.cpp:544	missing
Northrend	zone_howling_fjord.cpp	RegisterSpellScript	spell_fjord_the_cleansing_shrine_cast	src/server/scripts/Northrend/zone_howling_fjord.cpp:545	missing
